ARKEN undervisningsforløb/rundvisning 0. - 9.,Ishøj,Museum,ARKEN,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,Ressourcer,,Temaet ændres alt efter udstillingen på museum,https://www.arken.dk/skoler/,,,,,,,,,,,,
Astronomi forløb 0. - 9.,Ishøj,Museum,Kroppedal Museum,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://kroppedal.dk/undervisning/undervisningsforloeb/astronomi/ole-roemer-mellem-himmel-og-jord/,,,,,,,,,,,,
Vi renser spildevandet 3. - 4.,Ishøj,Virksomhed,Biofos KloakLAB,,,,3. klasse,4. klasse,,,,,,,,Mellemtrin,,,Sundhed,,,Ressourcer,,,https://kloaklab.dk/naturteknologi-3-5-klasse/,,,,,,,,,,,,
Fra spildevand til havvand 5. - 6.,Ishøj,Virksomhed,Biofos KloakLAB,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,,,Ressourcer,,,https://kloaklab.dk/fra-spildevand-til-havvand-5-6-klasse/,,,,,,,,,,,,
Dissektion af spildevand - Spildevand og miljø 7. - 9.,Ishøj,Virksomhed,Biofos KloakLAB,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,,,,https://kloaklab.dk/fra-spildevand-til-havvand-8-10-klasse/,,,,,,,,,,,,
Dissektion af spildevand - Klimatilpasning og spildevand 7. - 9.,Ishøj,Virksomhed,Biofos KloakLAB,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,,,,https://kloaklab.dk/fra-spildevand-til-havvand-8-10-klasse/,,,,,,,,,,,,
Dissektion af spildevand - Energi ressourcer og spildevand 7. - 9.,Ishøj,Virksomhed,Biofos KloakLAB,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,Ressourcer,Energi,,https://kloaklab.dk/fra-spildevand-til-havvand-8-10-klasse/,,,,,,,,,,,,
Bliv generation verdensmål 6. - 10.,Ishøj,Andre aktører,Ungdomsbyen,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,,,Klima,,,,,https://ungdomsbyen.dk/vare/bliv-generation-verdensmaal/,,,,,,,,,,,,
Klima 0. - 9.,Ishøj,Andre aktører,FN-byen,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,,,Klima,,,,,https://un.dk/da/besoeg-fn-byen/skoler,,,,,,,,,,,,
Book en ekspert 4. - 9.,Ishøj,Andre aktører,Engineer the Future,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,,Sundhed,Klima,,Ressourcer,Energi,,https://ekspert.engineerthefuture.dk/for-grundskolen/,,,,,,,,,,,,
Besøg fra fremtiden 0. - 6.,Ishøj,Virksomhed,Amager Ressource Center,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,,,,,Ressourcer,,,https://a-r-c.dk/klima-og-miljo/viden-og-inspiration/skolebesoeg-paa-genbrugspladsen/,,,,,,,,,,,,
Tilpasninger i norden 3. - 4.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Tilpasninger til Afrikas savanne 3. - 4.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Sanser og signaler 1. - 2. klasse,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Perspektiver på regnskoven - palmeolie ogeller regnskov 7. - 9.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,Klima,Fødevarer,Ressourcer,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Forsøg i hver sin ende af verden 7. - 9.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Matematik i Zoo 3. - 4.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Dyrene og årets gang 0.,Ishøj,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Afrikas savanne året rundt 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Den Tropiske Regnskov 7. - 9.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Levesteder 5. - 6.,Ishøj,Museum,Zoo,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Genetik og arvelighed 7. - 9.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Dyreklasser 3. - 6.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Evolution og tilpasning 7. - 10.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
På opdagelse i den tropiske regnskov 3. - 6.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Matematik i zoo 5. - 6.,Ishøj,Museum,Zoo,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Pattedyr og insekter 0.,Ishøj,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Norden året rundt 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Regnskoven året rundt 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Pasning af kæledyr 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Naturvidenskabelige undersøgelser - adfærd 7. - 9.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Tilpasninger til regnskoven 3. - 4.,Ishøj,Museum,Zoo,,,,3. klasse,4. klasse,,,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Sanser 0.,Ishøj,Museum,Zoo,0. klasse,,,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Rovdyr og byttedyr 1. - 2.,Ishøj,Museum,Zoo,,1. klasse,2. klasse,,,,,,,,,Indskoling,,,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Sanser for modtagerklasser og dsa-klasser 0. - 10.,Ishøj,Museum,Zoo,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Zoo som arbejdsplads 7. - 10.,Ishøj,Museum,Zoo,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://www.zoo.dk/s/skole-og-institution?language=da,,,,,,,,,,,,
Bæredygtige byer 7. - 9.,Ishøj,Museum,DAC - Dansk Arkitektur Center,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,,,Klima,,Ressourcer,Energi,,https://dac.dk/wp-content/uploads/2020/10/DAC_undervisning_A5_folder_2020_web.pdf,,,,,,,,,,,,
Guidetur for mellemtrinnet 4. - 6.,Ishøj,Museum,Planetarium,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,,,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Naturfaglige film for mellemtrinnet 4. - 6.,Ishøj,Museum,Planetarium,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,Klima,,,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Overlev på mars 4. - 6.,Ishøj,Museum,Planetarium,,,,,4. klasse,5. klasse,6. klasse,,,,,,Mellemtrin,,Natur,,,,Ressourcer,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Lys i kosmos 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://planetarium.dk/skoler/udskoling/,,,,,,,,,,,,
Naturfaglige filmbesøg 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,Klima,,Ressourcer,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Du kommer fra rummet 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Missionen til mars 7. - 10.,Ishøj,Museum,Planetarium,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,Ressourcer,Energi,,https://planetarium.dk/skoler/mellemtrin/,,,,,,,,,,,,
Undervisningsmaterialer 0. - 9.,Ishøj,Museum,Experimentarium,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,Sundhed,Klima,Fødevarer,Ressourcer,Energi,,https://www.experimentarium.dk/til-skoler/undervisningsmaterialer/,,,,,,,,,,,,
Skoleværksteder - Byg en forandring 4. - 9.,Ishøj,Museum,Experimentarium,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,,,,Ressourcer,Energi,,https://www.experimentarium.dk/til-skoler/,,,,,,,,,,,,
Skoleværksteder - Hjerte-lunge-værksted 4. - 9.,Ishøj,Museum,Experimentarium,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,,Mellemtrin,Udskoling,Natur,Sundhed,,,,,,https://www.experimentarium.dk/til-skoler/,,,,,,,,,,,,
Naturfagsmaraton 5. - 6.,Ishøj,Andre aktører,Naturvidenskabernes Hus,,,,,,5. klasse,6. klasse,,,,,,Mellemtrin,,,,Klima,,Ressourcer,Energi,Årligt event,https://www.nvhus.dk/undervisning/naturfagsmaraton/tilmelding/ishoej-kommune/,,,,,,,,,,,,
Rundvisning på Statens Naturhistoriske Museum 0. - 9.,Ishøj,Museum,Københavns Universitet,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,,,,https://snm.ku.dk/besoeg-os/skoletjenesten/,,,,,,,,,,,,
Bioteknologi - fremtidens grønne medicin fabrik 8. - 10.,Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,,,,,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,Sundhed,,,,,,https://www.science.ku.dk/oplev-science/grundskolen/forloeb-cirkusskoletjenesten/science-skoletjeneste/bioteknologi---gmo-og-alger-som-medicinfabrikker/,,,,,,,,,,,,
Jagten på det skjulte sukker og super-smagerne 7. - 10.,Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,,Sundhed,,Fødevarer,,,,https://www.science.ku.dk/oplev-science/grundskolen/forloeb-cirkusskoletjenesten/science-skoletjeneste/jagten-paa-det-skjulte-sukker-og-super-smagerne/,,,,,,,,,,,,
"Køer, kakkelakker og kikærter 7. - 10.",Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,Klima,Fødevarer,,,,https://www.science.ku.dk/oplev-science/grundskolen/forloeb-cirkusskoletjenesten/science-skoletjeneste/koeer-kakerlakker-og-kikaerter/,,,,,,,,,,,,
Besøg af Cirkus Naturligvis 4. - 10.,Ishøj,Andre aktører,Science Skoletjenesten KU,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,Ressourcer,Energi,,https://www.science.ku.dk/oplev-science/grundskolen/paa-skolen-cirkus-naturlig/,,,,,,,,,,,,
Bestil en forsker 0. - 9.,Ishøj,Andre aktører,Forskningens Døgn,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,Ressourcer,,,https://forsk.dk/,,,,,,,,,,,,
Grønlands Natur og Dyreliv 0. - 9.,Ishøj,Andre aktører,Det Grønlandske Hus,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,Klima,,,,,https://skolenivirkeligheden.dk/ishoj/forloeb/natur-friluftsliv/det-gronlandske-hus-gronlands-natur-og-dyreliv,,,,,,,,,,,,
Besøg en landmand 0. - 9.,Ishøj,Andre aktører,Landbrug & Fødevarer,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,https://skole.lf.dk/besoeg-en-landmand/4000-4999/4621-taagemarksgaard,,,,,,,,,,,,
"Bål, Knive, Snobrøgd og Stave 0. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Foderbrætsfugle og Fuglekasser 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Fugleture i Galtkær 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Færdsel i naturen 5. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Grøn Sløjd og Bålsløjd 3. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Hærvejen på cykel 5. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Lystfiskeri 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Mennesket og Landskabet 6. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
Naturskov - naturen i skoven 6. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
Skovens dyr og fugle 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Skovens træer og smådyr 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Skovhuggertur 3. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,,,,,,,,,,,,,,
"Snøften, smælen, hylen og bjæffen 0. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Stjerneløb 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Svampeture 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,,,,,,,,,,,,,,
Søens fugle 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Træklatring 5. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
"Vand, vandlæb og vanddyr 6. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,,,,,,,,,,,,,,,,
Vandhullets dyr 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Vandløbspleje 6. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,,,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,Klima,,,,,,,,,,,,,,,,,
Vildmarkstur i naturparken 4. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,,,,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Naturpleje i praksis 1. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturskolen Koustrupgård,,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
St. St. Blicher på Heden 7. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,,,,,7. klasse,8. klasse,9. klasse,10. klasse,,,Udskoling,Natur,,,,,,,,,,,,,,,,,,,
Vandløbsbiologi 7. - 9.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,,,,,7. klasse,8. klasse,9. klasse,,,,Udskoling,Natur,,Klima,Fødevarer,,,,,,,,,,,,,,,,
Geometri i Naturen 3. - 6.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,,,,,,,,,,,,,
På sporet af ulven 3. - 6.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,,,,3. klasse,4. klasse,5. klasse,6. klasse,,,,,Indskoling,Mellemtrin,,Natur,,,,,,,,,,,,,,,,,,,
Hedens dyr og planter 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
"Heden, Hedebonden og Hedepleje 0. - 10.",Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Naturpleje på heden 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Hjortebrøl på heden 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Krible-krable på land eller i vand 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Naturmysteriet 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Smådyr i å og dam 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Skovhuggertur 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,Ressourcer,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Grøn sløjd 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
MTB-ture i vildmarken 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Sansetur 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
frisk luft og frisk fisk 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,Fødevarer,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
Traktorsafari 0. - 10.,Ikast-Brande,Natur- og Innovationsværksted,Naturcenter Harrild Hede,0. klasse,1. klasse,2. klasse,3. klasse,4. klasse,5. klasse,6. klasse,7. klasse,8. klasse,9. klasse,10. klasse,Indskoling,Mellemtrin,Udskoling,Natur,,,,,,Klassetrin ikke oplyst,,,,,,,,,,,,,
